source,frame,label,knee_angle,hip_angle,back_angle,torso_length_ratio,heel_angle,heel_angle_delta,valgus_ratio,left_fppa,right_fppa,max_fppa,knee_over_toes,knee_velocity_dps,hip_velocity_dps,back_velocity_dps,max_angular_velocity_dps,rapid_movement,squat_phase,back_slack,heels_off,knee_valgus_ratio,knee_valgus_fppa,knee_valgus
train/Bad back/Bad Back (197).jpg,0,bad_back,86.328,51.653,99.708,1.8302,13.834,-110.286,0.5987,93.672,91.254,93.672,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (198).jpg,0,bad_back,90.031,52.642,96.62,1.9961,4.332,-119.788,0.7583,89.969,92.153,92.153,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (199).jpg,0,bad_back,105.574,66.181,101.037,1.9863,3.203,-120.917,0.7583,74.426,74.043,74.426,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (2).jpg,0,bad_back,77.783,26.677,78.806,1.1642,4.082,-120.038,0.5523,102.217,98.074,102.217,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (20).jpg,0,bad_back,94.298,59.381,103.08,1.2784,2.925,-121.195,0.6539,85.702,80.118,85.702,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (200).jpg,0,bad_back,91.856,46.385,88.593,1.8486,4.837,-119.284,0.8383,88.144,81.659,88.144,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (201).jpg,0,bad_back,85.573,42.224,87.835,1.7848,6.26,-117.86,0.8776,94.427,88.894,94.427,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (202).jpg,0,bad_back,89.352,37.051,78.213,1.9111,3.992,-120.128,0.8355,90.648,95.63,95.63,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (203).jpg,0,bad_back,83.586,38.551,86.966,1.7158,4.293,-119.827,0.6153,96.414,90.891,96.414,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (204).jpg,0,bad_back,85.083,36.177,84.574,1.7418,7.323,-116.797,0.5973,94.917,90.73,94.917,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (205).jpg,0,bad_back,82.114,38.516,90.941,1.6209,4.36,-119.76,0.5182,97.886,92.386,97.886,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (206).jpg,0,bad_back,87.136,43.578,94.369,1.5795,7.475,-116.645,0.524,92.864,92.632,92.864,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (207).jpg,0,bad_back,80.863,35.967,89.508,1.6347,10.279,-113.841,0.4307,99.137,93.983,99.137,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (208).jpg,0,bad_back,78.927,34.459,88.133,1.6888,4.408,-119.712,0.3123,101.073,97.374,101.073,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (209).jpg,0,bad_back,86.286,35.969,85.184,1.7211,5.653,-118.467,0.4726,93.714,90.855,93.714,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (21).jpg,0,bad_back,91.884,62.224,106.078,1.4161,1.969,-122.151,0.658,88.116,82.68,88.116,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (210).jpg,0,bad_back,82.605,31.289,79.031,1.898,3.892,-120.228,0.918,97.395,97.427,97.427,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (212).jpg,0,bad_back,82.532,41.092,87.291,1.9125,2.1,-122.02,0.7907,97.468,94.976,97.468,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (213).jpg,0,bad_back,92.362,44.675,86.666,1.9663,2.083,-122.037,0.838,87.638,91.479,91.479,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (214).jpg,0,bad_back,93.806,47.961,88.432,1.9111,8.334,-115.786,0.7776,86.194,78.833,86.194,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (215).jpg,0,bad_back,104.657,70.25,107.091,1.9512,5.167,-118.953,0.4009,75.343,71.033,75.343,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (216).jpg,0,bad_back,100.288,63.882,103.737,1.9656,1.716,-122.404,0.1877,79.712,74.817,79.712,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (217).jpg,0,bad_back,100.389,62.291,101.366,1.907,1.947,-122.174,0.4817,79.611,76.706,79.611,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (218).jpg,0,bad_back,97.929,57.829,96.398,1.9703,4.861,-119.259,0.3608,82.071,77.366,82.071,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (219).jpg,0,bad_back,93.464,54.973,96.444,1.8497,9.835,-114.285,0.6811,86.536,84.254,86.536,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (22).jpg,0,bad_back,89.722,62.626,108.009,1.4759,1.324,-122.796,0.7701,90.278,84.405,90.278,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (220).jpg,0,bad_back,91.331,51.577,93.908,2.0052,3.12,-121.0,0.7351,88.669,87.704,88.669,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (223).jpg,0,bad_back,93.256,45.029,91.364,1.5973,7.239,-116.881,0.6452,86.744,95.835,95.835,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (224).jpg,0,bad_back,83.576,38.157,86.211,1.7351,6.827,-117.293,0.6367,96.424,95.595,96.424,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (225).jpg,0,bad_back,82.978,38.228,86.818,1.7154,7.228,-116.892,0.6277,97.022,95.414,97.022,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (226).jpg,0,bad_back,84.033,38.32,86.723,1.7313,9.788,-114.332,0.6252,95.967,87.782,95.967,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (227).jpg,0,bad_back,82.176,38.192,88.868,1.6857,10.817,-113.303,0.5349,97.824,100.108,100.108,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (228).jpg,0,bad_back,82.827,42.107,93.139,1.6491,8.98,-115.14,0.5423,97.173,90.996,97.173,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (229).jpg,0,bad_back,81.474,41.527,90.195,1.791,6.595,-117.525,0.7709,98.526,92.481,98.526,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (23).jpg,0,bad_back,91.515,57.199,102.662,1.4917,4.926,-119.194,0.5971,88.485,81.758,88.485,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (230).jpg,0,bad_back,86.358,44.646,90.716,1.8557,7.402,-116.718,0.7365,93.642,88.219,93.642,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (231).jpg,0,bad_back,86.776,46.599,91.606,1.9401,9.851,-114.269,0.8978,93.224,89.266,93.224,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (232).jpg,0,bad_back,89.994,50.265,93.764,1.984,5.887,-118.233,0.7052,90.006,92.06,92.06,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (233).jpg,0,bad_back,93.421,53.59,96.494,1.9491,6.642,-117.478,0.5392,86.579,86.793,86.793,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (234).jpg,0,bad_back,96.398,58.512,99.967,1.9588,4.542,-119.578,0.3764,83.602,80.663,83.602,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (236).jpg,0,bad_back,76.555,37.579,93.105,1.746,10.711,-113.409,0.2552,103.445,95.799,103.445,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (238).jpg,0,bad_back,80.748,38.171,89.776,1.7419,9.677,-114.443,0.4322,99.252,91.11,99.252,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (239).jpg,0,bad_back,79.581,36.634,88.752,1.8002,2.737,-121.383,0.7054,100.419,95.794,100.419,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (24).jpg,0,bad_back,97.083,62.651,106.043,1.4732,0.813,-123.307,0.4727,82.917,76.868,82.917,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (240).jpg,0,bad_back,79.777,36.62,89.328,1.7937,8.556,-115.564,0.5265,100.223,97.159,100.223,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (241).jpg,0,bad_back,71.254,37.653,89.887,1.9662,1.933,-122.187,0.7023,108.746,105.568,108.746,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (242).jpg,0,bad_back,73.964,40.205,91.861,1.9561,6.635,-117.485,0.7067,106.036,104.11,106.036,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (243).jpg,0,bad_back,75.737,39.703,95.717,1.9276,6.634,-117.486,0.3962,104.263,99.615,104.263,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (244).jpg,0,bad_back,81.383,44.221,95.491,1.8872,6.516,-117.604,0.4792,98.617,95.65,98.617,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (245).jpg,0,bad_back,87.826,46.843,92.744,2.0652,4.855,-119.266,0.5916,92.174,94.599,94.599,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (246).jpg,0,bad_back,89.78,50.889,96.004,1.9775,7.167,-116.953,0.4276,90.22,89.625,90.22,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (247).jpg,0,bad_back,86.346,49.418,95.382,1.9694,8.697,-115.423,0.4452,93.654,92.355,93.654,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (248).jpg,0,bad_back,85.454,48.826,96.102,1.884,3.945,-120.175,0.3706,94.546,91.421,94.546,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (249).jpg,0,bad_back,88.83,47.749,93.509,1.9107,8.282,-115.838,0.3936,91.17,92.395,92.395,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (25).jpg,0,bad_back,92.799,63.013,107.602,1.4616,0.415,-123.705,0.6832,87.201,81.463,87.201,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (250).jpg,0,bad_back,83.373,46.686,95.287,1.8746,5.674,-118.446,0.4005,96.627,94.345,96.627,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (251).jpg,0,bad_back,83.377,45.53,93.705,1.8818,10.123,-113.997,0.2285,96.623,93.997,96.623,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (252).jpg,0,bad_back,84.212,43.299,91.32,1.8987,5.823,-118.298,0.4734,95.788,90.871,95.788,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (253).jpg,0,bad_back,90.672,44.451,92.785,1.8666,10.419,-113.701,0.469,89.328,94.83,94.83,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (254).jpg,0,bad_back,88.112,45.871,94.428,1.8049,11.005,-113.115,0.4524,91.888,93.381,93.381,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (255).jpg,0,bad_back,87.233,44.518,93.571,1.8256,10.188,-113.932,0.3419,92.767,96.342,96.342,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (256).jpg,0,bad_back,79.103,43.246,93.994,1.8158,13.62,-110.5,0.4488,100.897,97.224,100.897,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (257).jpg,0,bad_back,86.971,45.295,95.341,1.7603,11.051,-113.069,0.3932,93.029,93.172,93.172,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (258).jpg,0,bad_back,82.482,41.175,91.918,1.791,14.553,-109.567,0.3187,97.518,92.015,97.518,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (259).jpg,0,bad_back,87.408,44.587,94.962,1.7864,11.915,-112.205,0.509,92.592,91.235,92.592,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (26).jpg,0,bad_back,86.054,61.193,109.009,1.367,3.483,-120.637,0.6779,93.946,92.524,93.946,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (260).jpg,0,bad_back,81.897,45.526,98.338,1.69,11.282,-112.838,0.1228,98.103,87.159,98.103,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (261).jpg,0,bad_back,81.002,43.811,93.706,1.8599,8.979,-115.141,0.5136,98.998,95.294,98.998,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (262).jpg,0,bad_back,85.02,48.36,96.617,1.7479,11.808,-112.312,0.2264,94.98,92.167,94.98,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (263).jpg,0,bad_back,86.352,49.436,94.367,1.898,10.971,-113.149,0.3728,93.648,94.493,94.493,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (264).jpg,0,bad_back,89.783,52.26,96.596,1.893,4.119,-120.001,0.4279,90.217,92.421,92.421,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (265).jpg,0,bad_back,89.377,53.825,98.31,1.9173,8.168,-115.953,0.4443,90.623,89.665,90.623,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (266).jpg,0,bad_back,90.612,36.699,80.636,1.6713,6.667,-117.453,0.658,89.388,90.768,90.768,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (267).jpg,0,bad_back,87.807,35.517,79.528,1.6678,4.078,-120.042,0.9033,92.193,95.005,95.005,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (268).jpg,0,bad_back,87.625,36.366,78.923,1.7184,3.56,-120.56,0.8404,92.375,95.428,95.428,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (269).jpg,0,bad_back,90.145,34.114,78.28,1.6396,4.989,-119.132,0.4948,89.855,88.333,89.855,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (27).jpg,0,bad_back,90.16,57.21,102.079,1.3258,1.379,-122.742,0.5871,89.84,83.761,89.84,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (270).jpg,0,bad_back,91.227,36.263,79.047,1.6409,6.452,-117.669,0.5913,88.773,94.93,94.93,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (271).jpg,0,bad_back,90.824,31.758,77.202,1.6748,7.316,-116.804,0.4485,89.176,87.986,89.176,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (272).jpg,0,bad_back,94.286,33.956,78.525,1.6969,3.352,-120.768,0.2642,85.714,89.403,89.403,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (273).jpg,0,bad_back,93.652,33.852,79.276,1.6842,3.997,-120.123,0.2067,86.348,97.597,97.597,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (274).jpg,0,bad_back,85.613,36.778,82.954,1.6916,6.382,-117.739,0.5945,94.387,97.031,97.031,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (275).jpg,0,bad_back,85.072,40.313,85.778,1.6501,7.815,-116.305,0.7746,94.928,88.554,94.928,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (276).jpg,0,bad_back,87.146,40.4,86.495,1.6099,2.607,-121.513,0.6362,92.854,94.26,94.26,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (277).jpg,0,bad_back,89.101,42.358,88.057,1.5792,4.579,-119.541,0.6171,90.899,96.277,96.277,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (278).jpg,0,bad_back,85.038,41.536,88.011,1.6308,5.721,-118.399,0.8394,94.962,90.32,94.962,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (279).jpg,0,bad_back,85.132,42.687,91.829,1.5792,0.636,-123.484,0.5997,94.868,101.59,101.59,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (28).jpg,0,bad_back,86.489,53.615,99.181,1.3279,4.604,-119.516,0.5821,93.511,87.921,93.511,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (280).jpg,0,bad_back,84.632,44.659,92.351,1.5807,1.445,-122.675,0.7431,95.368,100.352,100.352,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (281).jpg,0,bad_back,86.329,42.389,90.191,1.6382,2.17,-121.95,0.5511,93.671,89.586,93.671,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (282).jpg,0,bad_back,80.694,43.62,97.807,1.5368,0.963,-123.158,0.6475,99.306,101.893,101.893,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (283).jpg,0,bad_back,79.24,44.889,99.352,1.546,0.754,-123.366,0.654,100.76,103.161,103.161,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (284).jpg,0,bad_back,79.232,44.249,97.912,1.5555,1.064,-123.056,0.6474,100.768,104.996,104.996,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (285).jpg,0,bad_back,80.969,42.074,91.819,1.6162,1.729,-122.392,0.7747,99.031,101.399,101.399,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (286).jpg,0,bad_back,79.962,40.024,91.134,1.6173,0.419,-123.701,0.6368,100.038,103.197,103.197,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (287).jpg,0,bad_back,79.548,40.855,92.351,1.5918,0.881,-123.239,0.6804,100.452,105.289,105.289,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (288).jpg,0,bad_back,78.44,40.709,92.591,1.5962,0.478,-123.642,0.6326,101.56,106.017,106.017,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (289).jpg,0,bad_back,76.796,38.71,92.372,1.6194,0.684,-123.436,0.6567,103.204,107.042,107.042,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (29).jpg,0,bad_back,95.411,53.415,93.384,1.3404,3.72,-120.4,0.8303,84.589,80.997,84.589,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (290).jpg,0,bad_back,77.331,37.745,90.883,1.6293,2.184,-121.936,0.9897,102.669,93.185,102.669,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (291).jpg,0,bad_back,75.739,41.371,95.181,1.6186,0.473,-123.647,1.0504,104.261,93.333,104.261,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (292).jpg,0,bad_back,71.709,48.765,110.957,1.4822,1.945,-122.175,1.0198,108.291,98.615,108.291,0,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (293).jpg,0,bad_back,75.933,48.499,99.792,1.5618,2.668,-121.452,1.2258,104.067,100.114,104.067,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (294).jpg,0,bad_back,75.818,44.133,98.304,1.6087,0.904,-123.216,1.1361,104.182,96.836,104.182,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (295).jpg,0,bad_back,78.421,48.323,97.574,1.579,4.006,-120.114,1.3274,101.579,98.196,101.579,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (296).jpg,0,bad_back,75.288,42.433,97.826,1.598,0.643,-123.477,0.8211,104.712,105.577,105.577,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (297).jpg,0,bad_back,80.689,48.395,97.553,1.5575,2.511,-121.609,1.2134,99.311,95.389,99.311,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (298).jpg,0,bad_back,83.22,48.148,97.781,1.536,3.632,-120.488,0.8519,96.78,96.294,96.78,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (299).jpg,0,bad_back,75.75,39.249,95.4,1.5609,0.992,-123.128,0.8735,104.25,99.758,104.25,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (3).jpg,0,bad_back,102.389,45.313,84.292,1.1208,2.929,-121.191,0.6092,77.611,75.38,77.611,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (30).jpg,0,bad_back,92.463,61.338,104.547,1.2615,4.269,-119.851,0.5441,87.537,79.565,87.537,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (300).jpg,0,bad_back,77.66,40.314,91.843,1.5846,1.329,-122.791,1.1631,102.34,90.86,102.34,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (301).jpg,0,bad_back,80.199,40.087,91.412,1.5465,0.242,-123.878,0.5613,99.801,101.691,101.691,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (302).jpg,0,bad_back,79.383,39.037,88.279,1.6164,4.087,-120.033,0.888,100.617,94.123,100.617,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (303).jpg,0,bad_back,79.307,41.043,95.672,1.5006,1.966,-122.154,0.5435,100.693,99.068,100.693,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (304).jpg,0,bad_back,79.65,34.795,82.395,1.6509,5.467,-118.653,0.7524,100.35,99.922,100.35,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (305).jpg,0,bad_back,82.175,36.113,82.677,1.6258,6.992,-117.128,0.6701,97.825,100.888,100.888,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (306).jpg,0,bad_back,82.686,36.044,82.142,1.6269,6.717,-117.403,0.7613,97.314,96.557,97.314,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (307).jpg,0,bad_back,81.328,35.493,82.414,1.619,7.302,-116.818,0.6106,98.672,102.763,102.763,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (308).jpg,0,bad_back,78.913,33.355,82.022,1.6571,6.187,-117.933,0.7372,101.087,102.283,102.283,0,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (309).jpg,0,bad_back,80.583,31.505,78.567,1.6618,8.336,-115.784,0.9139,99.417,100.094,100.094,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (31).jpg,0,bad_back,83.093,60.051,105.724,1.4723,3.159,-120.961,0.739,96.907,94.222,96.907,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (310).jpg,0,bad_back,83.225,33.153,77.32,1.71,2.999,-121.122,0.8318,96.775,100.58,100.58,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (311).jpg,0,bad_back,80.819,32.298,77.604,1.7209,2.376,-121.744,0.7316,99.181,103.166,103.166,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (312).jpg,0,bad_back,79.982,31.547,77.796,1.731,1.815,-122.305,0.7579,100.018,104.389,104.389,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (313).jpg,0,bad_back,81.247,31.483,76.669,1.7107,2.379,-121.741,0.7917,98.753,101.136,101.136,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (314).jpg,0,bad_back,81.219,32.216,77.513,1.7115,4.87,-119.25,0.8413,98.781,102.869,102.869,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (315).jpg,0,bad_back,81.269,32.455,77.31,1.7336,2.504,-121.616,0.7999,98.731,101.152,101.152,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (316).jpg,0,bad_back,83.366,32.899,78.149,1.6634,4.347,-119.773,0.7482,96.634,99.751,99.751,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (317).jpg,0,bad_back,82.923,31.672,76.681,1.6757,9.915,-114.205,0.7562,97.077,100.989,100.989,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (318).jpg,0,bad_back,82.405,32.464,77.75,1.6765,1.685,-122.435,0.72,97.595,105.24,105.24,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (319).jpg,0,bad_back,82.243,32.246,77.461,1.6759,3.46,-120.66,0.8238,97.757,100.877,100.877,1,0.0,0.0,0.0,0.0,0,bottom,0,0,0,1,1
train/Bad back/Bad Back (32).jpg,0,bad_back,91.302,63.895,104.984,1.4089,1.327,-122.793,0.6327,88.698,90.445,90.445,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
train/Bad back/Bad Back (320).jpg,0,bad_back,79.85,32.615,80.964,1.6423,4.239,-119.881,0.6523,100.15,103.176,103.176,1,0.0,0.0,0.0,0.0,0,bottom,0,0,1,1,1
